postid,creation_date
61311834,2020-04-19 21:25:51
60043672,2020-02-03 16:49:46
60046827,2020-02-03 20:39:09
60048733,2020-02-03 23:51:36
60048901,2020-02-04 00:16:59
60050681,2020-02-04 04:39:29
60051379,2020-02-04 05:55:45
59942636,2020-01-28 05:28:46
59942799,2020-01-28 05:46:54
59943278,2020-01-28 06:33:33
59943474,2020-01-28 06:51:25
59944102,2020-01-28 07:39:18
59945114,2020-01-28 08:57:15
59945568,2020-01-28 09:24:05
59945800,2020-01-28 09:36:44
59946192,2020-01-28 10:00:23
59947611,2020-01-28 11:22:15
59947965,2020-01-28 11:40:37
59948219,2020-01-28 11:55:04
59948874,2020-01-28 12:32:39
59949015,2020-01-28 12:42:02
59951369,2020-01-28 14:51:30
59951679,2020-01-28 15:08:58
59963617,2020-01-29 09:02:33
59969831,2020-01-29 14:58:20
59970226,2020-01-29 15:21:31
59970354,2020-01-29 15:28:00
59972348,2020-01-29 17:16:41
60528084,2020-03-04 14:16:26
60530482,2020-03-04 16:23:08
60530792,2020-03-04 16:38:11
60531028,2020-03-04 16:51:56
60073435,2020-02-05 10:12:57
60073724,2020-02-05 10:28:12
60075880,2020-02-05 12:29:36
60076449,2020-02-05 13:03:13
60076634,2020-02-05 13:11:54
60077562,2020-02-05 14:04:33
60080096,2020-02-05 16:27:38
60080368,2020-02-05 16:42:29
60081633,2020-02-05 18:03:44
61443675,2020-04-26 15:50:34
61445703,2020-04-26 18:12:34
61446887,2020-04-26 19:33:15
61449047,2020-04-26 22:40:47
61450573,2020-04-27 01:58:20
60392846,2020-02-25 10:48:15
60394669,2020-02-25 12:27:52
60395733,2020-02-25 13:27:01
60395833,2020-02-25 13:31:55
60400926,2020-02-25 18:19:23
60401068,2020-02-25 18:30:19
61342747,2020-04-21 11:44:14
61344326,2020-04-21 13:07:59
61346730,2020-04-21 15:05:22
61347644,2020-04-21 15:51:49
61347650,2020-04-21 15:52:16
61350048,2020-04-21 18:00:42
61350967,2020-04-21 18:51:01
61351140,2020-04-21 19:00:50
60312765,2020-02-20 04:08:56
60317385,2020-02-20 10:05:22
60317826,2020-02-20 10:28:03
60321013,2020-02-20 13:25:03
60352773,2020-02-22 13:48:24
60352829,2020-02-22 13:54:45
60352898,2020-02-22 14:01:09
60360253,2020-02-23 08:02:50
60360298,2020-02-23 08:09:27
61163802,2020-04-11 21:15:15
61163922,2020-04-11 21:27:54
61164357,2020-04-11 22:11:04
61165716,2020-04-12 01:19:42
61172316,2020-04-12 13:37:18
61292733,2020-04-18 16:43:28
61298966,2020-04-19 02:52:57
61299599,2020-04-19 04:36:27
61301225,2020-04-19 07:57:58
61302281,2020-04-19 09:39:42
60983125,2020-04-02 01:58:28
60983432,2020-04-02 02:40:06
60985856,2020-04-02 06:59:24
60986495,2020-04-02 07:41:03
60986817,2020-04-02 08:01:58
60989343,2020-04-02 10:22:53
60990430,2020-04-02 11:24:10
60284630,2020-02-18 15:44:35
60284889,2020-02-18 15:58:09
60285735,2020-02-18 16:46:56
60285842,2020-02-18 16:53:20
60285977,2020-02-18 17:01:07
60287127,2020-02-18 18:14:01
60288380,2020-02-18 19:46:10
60290505,2020-02-18 22:42:30
60452460,2020-02-28 13:10:24
60453036,2020-02-28 13:44:42
60457412,2020-02-28 18:31:09
60457485,2020-02-28 18:37:21
60459013,2020-02-28 20:46:20
60460508,2020-02-28 23:21:59
61334352,2020-04-21 00:55:43
61335064,2020-04-21 02:33:24
61335383,2020-04-21 03:17:08
61336918,2020-04-21 06:03:46
61337357,2020-04-21 06:37:57
61338426,2020-04-21 07:48:52
61340416,2020-04-21 09:40:29
60412719,2020-02-26 11:17:55
60416792,2020-02-26 15:02:59
60416937,2020-02-26 15:10:36
60417019,2020-02-26 15:15:15
60421011,2020-02-26 19:17:32
60421156,2020-02-26 19:28:24
60833615,2020-03-24 15:00:13
60833654,2020-03-24 15:02:30
60835527,2020-03-24 16:44:41
60838332,2020-03-24 19:53:12
60839301,2020-03-24 21:03:29
61513103,2020-04-29 22:57:53
61516241,2020-04-30 05:01:37
61520668,2020-04-30 09:54:54
61521462,2020-04-30 10:37:11
60242536,2020-02-15 19:51:42
60243973,2020-02-15 23:06:34
60247424,2020-02-16 10:12:34
60248596,2020-02-16 12:49:27
60248839,2020-02-16 13:13:37
60250293,2020-02-16 15:54:02
60250870,2020-02-16 16:55:52
60251444,2020-02-16 17:55:25
60252304,2020-02-16 19:22:37
60993070,2020-04-02 13:47:18
60995880,2020-04-02 16:00:42
60996129,2020-04-02 16:13:00
60997380,2020-04-02 17:20:54
60997741,2020-04-02 17:40:37
60997874,2020-04-02 17:48:49
60998790,2020-04-02 18:41:28
61000108,2020-04-02 20:01:06
61001367,2020-04-02 21:24:11
60822719,2020-03-23 23:00:14
60824807,2020-03-24 04:04:52
60829769,2020-03-24 11:05:20
60832260,2020-03-24 13:41:30
60832315,2020-03-24 13:44:49
59812526,2020-01-19 17:20:42
59812826,2020-01-19 17:55:58
59814356,2020-01-19 21:00:56
59817598,2020-01-20 05:46:49
59820226,2020-01-20 09:23:35
59821448,2020-01-20 10:36:19
59821573,2020-01-20 10:42:39
59822021,2020-01-20 11:09:28
59883160,2020-01-23 16:31:09
59883968,2020-01-23 17:17:28
59884550,2020-01-23 17:54:37
59885981,2020-01-23 19:42:06
59886084,2020-01-23 19:49:46
59886819,2020-01-23 20:46:34
59887273,2020-01-23 21:23:49
59888463,2020-01-23 23:24:59
59889820,2020-01-24 02:53:02
59890748,2020-01-24 05:22:47
60516119,2020-03-03 21:58:16
60516935,2020-03-03 23:18:56
60520977,2020-03-04 07:29:22
59803031,2020-01-18 17:19:56
59804278,2020-01-18 19:57:40
59805270,2020-01-18 21:58:16
59805547,2020-01-18 22:43:29
59805854,2020-01-18 23:39:46
59807141,2020-01-19 04:25:09
59808739,2020-01-19 09:21:53
59810818,2020-01-19 14:09:34
59812156,2020-01-19 16:39:26
59665001,2020-01-09 13:26:08
59665948,2020-01-09 14:15:55
59666803,2020-01-09 15:04:34
59667077,2020-01-09 15:19:23
60604283,2020-03-09 16:02:21
60606198,2020-03-09 18:12:39
60609411,2020-03-09 22:55:02
60610908,2020-03-10 02:48:28
59953485,2020-01-28 16:52:15
59957897,2020-01-28 22:16:17
59959093,2020-01-29 00:35:38
59960197,2020-01-29 03:40:44
59960513,2020-01-29 04:33:51
59961135,2020-01-29 05:48:05
59902422,2020-01-24 19:16:14
59903302,2020-01-24 20:31:03
59905206,2020-01-25 00:12:34
59906635,2020-01-25 05:34:52
59907512,2020-01-25 08:14:52
59911648,2020-01-25 17:23:32
60944248,2020-03-31 05:55:16
60944462,2020-03-31 06:14:38
60947679,2020-03-31 09:47:50
60949908,2020-03-31 11:50:52
60951479,2020-03-31 13:15:33
60951805,2020-03-31 13:31:06
60685213,2020-03-14 17:02:10
60687146,2020-03-14 20:43:19
61093054,2020-04-08 03:52:31
61095071,2020-04-08 07:07:11
61095700,2020-04-08 07:47:54
61096535,2020-04-08 08:33:39
61097042,2020-04-08 09:05:11
61097182,2020-04-08 09:13:18
61097306,2020-04-08 09:21:17
61097699,2020-04-08 09:41:37
61098278,2020-04-08 10:14:27
61099707,2020-04-08 11:34:54
61100316,2020-04-08 12:07:59
59722458,2020-01-13 18:48:02
59722621,2020-01-13 19:00:29
59725700,2020-01-13 23:35:54
59728259,2020-01-14 06:00:21
59729142,2020-01-14 07:25:18
59729556,2020-01-14 07:58:06
61262850,2020-04-17 01:47:42
61263117,2020-04-17 02:21:51
61264159,2020-04-17 04:26:01
61265301,2020-04-17 06:22:21
61266695,2020-04-17 07:57:15
61268016,2020-04-17 09:15:45
61270616,2020-04-17 11:32:00
61270965,2020-04-17 11:51:23
61252428,2020-04-16 14:14:04
61253875,2020-04-16 15:18:57
61256421,2020-04-16 17:34:08
59862888,2020-01-22 15:17:59
59863443,2020-01-22 15:47:32
59864811,2020-01-22 17:04:05
59866295,2020-01-22 18:40:42
59867088,2020-01-22 19:36:11
59867806,2020-01-22 20:31:26
59868857,2020-01-22 21:58:46
59869920,2020-01-23 00:01:29
59870212,2020-01-23 00:45:03
59870770,2020-01-23 02:14:17
59871801,2020-01-23 04:58:26
61373627,2020-04-22 19:33:25
61376474,2020-04-22 22:56:23
61378087,2020-04-23 01:58:13
61378104,2020-04-23 02:00:52
61380742,2020-04-23 06:35:01
60567458,2020-03-06 15:48:30
60568272,2020-03-06 16:41:40
60568389,2020-03-06 16:50:12
60568777,2020-03-06 17:19:02
60569518,2020-03-06 18:11:35
60570256,2020-03-06 19:12:30
60571926,2020-03-06 21:34:22
60973119,2020-04-01 14:21:55
60973670,2020-04-01 14:48:39
60975244,2020-04-01 16:02:37
60977045,2020-04-01 17:42:55
60979914,2020-04-01 20:40:32
60980114,2020-04-01 20:52:07
60981926,2020-04-01 23:31:29
60154463,2020-02-10 16:25:48
60155707,2020-02-10 17:45:58
60157124,2020-02-10 19:29:23
60158735,2020-02-10 21:31:05
60160468,2020-02-11 00:40:58
60532547,2020-03-04 18:29:31
60532973,2020-03-04 18:58:57
60537721,2020-03-05 03:16:07
60539938,2020-03-05 07:10:50
60540104,2020-03-05 07:25:56
60541024,2020-03-05 08:29:00
60541588,2020-03-05 09:05:25
59916823,2020-01-26 08:45:21
59918355,2020-01-26 12:32:37
59922064,2020-01-26 19:42:24
61484105,2020-04-28 15:35:26
61485321,2020-04-28 16:37:28
61485890,2020-04-28 17:08:38
61486510,2020-04-28 17:38:50
61487555,2020-04-28 18:38:41
61488632,2020-04-28 19:42:11
61489801,2020-04-28 20:53:46
61490625,2020-04-28 21:56:09
60463323,2020-02-29 08:32:09
60464208,2020-02-29 10:40:53
60465832,2020-02-29 13:49:49
60465870,2020-02-29 13:56:05
60467727,2020-02-29 17:20:01
60467793,2020-02-29 17:29:07
60468170,2020-02-29 18:13:37
60469938,2020-02-29 21:52:27
60470087,2020-02-29 22:15:24
60471428,2020-03-01 02:16:39
60472011,2020-03-01 04:33:51
60672949,2020-03-13 15:14:03
60673293,2020-03-13 15:35:34
60676297,2020-03-13 19:32:49
60677075,2020-03-13 20:47:09
60678286,2020-03-13 23:11:08
60680885,2020-03-14 08:07:17
60681526,2020-03-14 09:54:13
60715774,2020-03-17 03:13:24
60719396,2020-03-17 09:19:30
60720882,2020-03-17 10:53:27
60721186,2020-03-17 11:11:09
60721437,2020-03-17 11:26:24
60721643,2020-03-17 11:38:42
60543851,2020-03-05 11:00:31
60545478,2020-03-05 12:30:54
60549260,2020-03-05 15:50:24
60549664,2020-03-05 16:12:45
60550061,2020-03-05 16:33:16
60550335,2020-03-05 16:48:59
60552199,2020-03-05 18:51:24
59992701,2020-01-30 18:54:21
59993468,2020-01-30 19:47:39
59994615,2020-01-30 21:13:33
59996418,2020-01-31 00:23:05
59996609,2020-01-31 00:54:36
59996821,2020-01-31 01:25:17
60000581,2020-01-31 08:50:16
60002015,2020-01-31 10:22:24
60443480,2020-02-28 00:00:43
60444056,2020-02-28 01:27:08
60444090,2020-02-28 01:31:16
60444825,2020-02-28 03:24:44
60445252,2020-02-28 04:25:39
60448027,2020-02-28 08:42:26
60449469,2020-02-28 10:08:08
60449527,2020-02-28 10:12:00
60450871,2020-02-28 11:33:36
60450937,2020-02-28 11:37:32
60452209,2020-02-28 12:57:50
60452223,2020-02-28 12:58:34
59734044,2020-01-14 12:44:16
59734055,2020-01-14 12:44:59
59735159,2020-01-14 13:52:29
59735773,2020-01-14 14:28:06
59737837,2020-01-14 16:19:57
59737891,2020-01-14 16:22:54
59738734,2020-01-14 17:16:38
59742296,2020-01-14 21:51:41
60433245,2020-02-27 12:28:25
60433617,2020-02-27 12:48:37
60438557,2020-02-27 17:14:56
60440323,2020-02-27 19:19:38
60441598,2020-02-27 20:55:11
60441731,2020-02-27 21:05:32
60442123,2020-02-27 21:38:46
60913138,2020-03-29 10:52:18
60913719,2020-03-29 11:45:49
60914008,2020-03-29 12:07:31
60916636,2020-03-29 15:38:25
60917492,2020-03-29 16:41:11
60918002,2020-03-29 17:20:46
60920253,2020-03-29 20:22:34
60963627,2020-04-01 04:17:38
60965392,2020-04-01 07:12:09
60968761,2020-04-01 10:25:52
60970275,2020-04-01 11:53:44
60653781,2020-03-12 12:03:31
60655366,2020-03-12 13:41:24
60655967,2020-03-12 14:16:05
60656319,2020-03-12 14:35:48
60656366,2020-03-12 14:39:00
60656367,2020-03-12 14:39:01
60660568,2020-03-12 19:17:29
60662243,2020-03-12 21:43:44
61104809,2020-04-08 15:51:44
61106766,2020-04-08 17:42:59
61108241,2020-04-08 19:11:00
61108771,2020-04-08 19:41:23
61110134,2020-04-08 21:14:03
61110787,2020-04-08 22:05:04
61111500,2020-04-08 23:14:03
61111547,2020-04-08 23:19:38
60742585,2020-03-18 15:24:41
60743803,2020-03-18 16:35:34
60745862,2020-03-18 18:55:46
60748489,2020-03-18 22:41:24
60750760,2020-03-19 04:02:40
59603576,2020-01-05 19:41:39
59604904,2020-01-05 22:52:53
59606471,2020-01-06 03:52:45
59607382,2020-01-06 06:03:59
59610118,2020-01-06 10:07:33
60343045,2020-02-21 16:47:10
60344239,2020-02-21 18:15:55
60344621,2020-02-21 18:47:46
60345338,2020-02-21 19:47:58
60346972,2020-02-21 22:23:43
60347171,2020-02-21 22:45:50
60351128,2020-02-22 10:19:49
60334332,2020-02-21 07:57:52
60337229,2020-02-21 10:57:56
60338384,2020-02-21 12:08:59
60341956,2020-02-21 15:39:02
59714464,2020-01-13 10:11:00
59714957,2020-01-13 10:39:28
59715240,2020-01-13 10:55:17
59715503,2020-01-13 11:12:36
59716283,2020-01-13 12:01:33
59717210,2020-01-13 13:03:22
59717502,2020-01-13 13:21:36
59718709,2020-01-13 14:36:56
59718967,2020-01-13 14:54:00
60863453,2020-03-26 08:33:10
60864659,2020-03-26 09:55:30
60866047,2020-03-26 11:19:26
60868846,2020-03-26 13:50:51
60869775,2020-03-26 14:41:21
60869955,2020-03-26 14:50:05
61173842,2020-04-12 15:27:44
61174529,2020-04-12 16:18:16
61175929,2020-04-12 18:05:14
61176440,2020-04-12 18:44:13
61177411,2020-04-12 20:02:37
61179762,2020-04-12 23:59:45
60883511,2020-03-27 09:48:01
60884576,2020-03-27 10:55:20
60889563,2020-03-27 15:55:13
60890719,2020-03-27 17:02:41
60774132,2020-03-20 12:25:48
60777517,2020-03-20 15:57:04
60778927,2020-03-20 17:31:39
60779522,2020-03-20 18:12:26
60779714,2020-03-20 18:26:19
60781154,2020-03-20 20:21:50
60781330,2020-03-20 20:36:47
60275918,2020-02-18 07:36:06
60276427,2020-02-18 08:14:04
60281887,2020-02-18 13:21:40
61404327,2020-04-24 08:37:39
61404882,2020-04-24 09:10:42
61405701,2020-04-24 09:55:59
61405889,2020-04-24 10:05:45
61409086,2020-04-24 13:06:15
61410587,2020-04-24 14:21:11
61410802,2020-04-24 14:32:40
61411418,2020-04-24 15:04:39
61411934,2020-04-24 15:29:31
60104907,2020-02-06 23:10:15
60110255,2020-02-07 09:06:44
60110470,2020-02-07 09:21:36
60110995,2020-02-07 09:53:19
60111637,2020-02-07 10:32:13
60111743,2020-02-07 10:37:56
60425565,2020-02-27 02:47:29
60427778,2020-02-27 06:56:41
60428466,2020-02-27 07:46:08
60430857,2020-02-27 10:16:25
60431346,2020-02-27 10:40:44
60431923,2020-02-27 11:10:17
59855600,2020-01-22 08:38:02
59858570,2020-01-22 11:20:45
59860233,2020-01-22 12:54:18
59861547,2020-01-22 14:07:15
59862095,2020-01-22 14:37:22
59862276,2020-01-22 14:46:43
60722876,2020-03-17 12:55:22
60723779,2020-03-17 13:53:20
60724703,2020-03-17 14:45:52
60726923,2020-03-17 16:58:50
60727559,2020-03-17 17:42:27
60728171,2020-03-17 18:23:03
60728992,2020-03-17 19:25:25
60731262,2020-03-17 22:45:30
59754227,2020-01-15 15:08:46
59754669,2020-01-15 15:31:33
59754879,2020-01-15 15:44:32
59754900,2020-01-15 15:45:34
59756447,2020-01-15 17:11:38
59758594,2020-01-15 19:46:09
59760999,2020-01-15 23:28:04
61012696,2020-04-03 13:12:30
61012879,2020-04-03 13:21:58
61014840,2020-04-03 15:06:46
61016123,2020-04-03 16:16:33
61018058,2020-04-03 18:16:53
61020626,2020-04-03 21:25:13
61021712,2020-04-03 23:07:17
60845371,2020-03-25 08:43:35
60845401,2020-03-25 08:46:03
60847489,2020-03-25 11:03:14
60848792,2020-03-25 12:24:07
60850932,2020-03-25 14:29:47
61052481,2020-04-06 03:21:20
61052665,2020-04-06 03:48:57
61054088,2020-04-06 06:26:35
61055787,2020-04-06 08:31:16
61056092,2020-04-06 08:52:00
61058370,2020-04-06 11:06:36
61058731,2020-04-06 11:27:49
61059213,2020-04-06 11:53:31
59582796,2020-01-03 17:26:51
59583251,2020-01-03 18:02:24
59583920,2020-01-03 18:59:27
59585364,2020-01-03 21:06:40
59586366,2020-01-03 23:06:17
59589054,2020-01-04 08:10:27
59590110,2020-01-04 11:09:19
59591888,2020-01-04 15:01:06
60732905,2020-03-18 02:56:49
60734749,2020-03-18 06:56:37
60736089,2020-03-18 08:47:07
60736935,2020-03-18 09:47:21
60738662,2020-03-18 11:33:30
60741883,2020-03-18 14:45:14
61322881,2020-04-20 12:47:23
61323286,2020-04-20 13:10:02
61323515,2020-04-20 13:20:55
61325478,2020-04-20 14:55:59
61326567,2020-04-20 15:48:30
61326888,2020-04-20 16:04:25
61327372,2020-04-20 16:28:36
61328090,2020-04-20 17:09:22
61329836,2020-04-20 18:50:17
61493253,2020-04-29 02:31:06
61497225,2020-04-29 08:20:46
61497402,2020-04-29 08:29:49
61498112,2020-04-29 09:09:40
61498907,2020-04-29 09:48:45
61500697,2020-04-29 11:25:31
59984132,2020-01-30 10:42:32
59984178,2020-01-30 10:45:12
59984765,2020-01-30 11:15:44
59986165,2020-01-30 12:34:38
59988044,2020-01-30 14:18:11
59989624,2020-01-30 15:44:45
59989868,2020-01-30 15:58:02
59990891,2020-01-30 16:57:15
59992330,2020-01-30 18:29:03
60803296,2020-03-22 18:24:38
60803842,2020-03-22 19:18:04
60804236,2020-03-22 19:53:15
60805515,2020-03-22 22:06:39
60809618,2020-03-23 07:47:06
60302870,2020-02-19 14:43:52
60303087,2020-02-19 14:55:09
60306251,2020-02-19 17:41:15
60307654,2020-02-19 19:14:44
60253647,2020-02-16 22:06:14
60254175,2020-02-16 23:25:34
60254742,2020-02-17 01:01:23
60255070,2020-02-17 02:07:32
60257378,2020-02-17 07:02:52
60260093,2020-02-17 10:09:17
60260271,2020-02-17 10:19:12
60260649,2020-02-17 10:38:14
59684581,2020-01-10 15:28:09
59691692,2020-01-11 04:40:39
59691821,2020-01-11 05:05:18
59691835,2020-01-11 05:09:08
60404127,2020-02-25 22:28:36
60407504,2020-02-26 05:45:29
60408298,2020-02-26 06:53:44
60409461,2020-02-26 08:14:53
60411094,2020-02-26 09:52:23
60412252,2020-02-26 10:51:22
59793493,2020-01-17 19:07:25
59794240,2020-01-17 20:09:20
59794521,2020-01-17 20:36:05
59795365,2020-01-17 21:58:34
59796198,2020-01-17 23:45:51
59797507,2020-01-18 04:21:27
59798548,2020-01-18 07:45:26
59798637,2020-01-18 08:00:58
59799415,2020-01-18 10:02:53
59800148,2020-01-18 11:29:53
60374187,2020-02-24 10:44:37
60378978,2020-02-24 15:22:52
60379413,2020-02-24 15:44:11
60380392,2020-02-24 16:42:49
60382039,2020-02-24 18:36:19
59573883,2020-01-03 06:03:32
59576004,2020-01-03 09:27:57
59579902,2020-01-03 14:02:35
59782625,2020-01-17 07:06:50
59782824,2020-01-17 07:22:59
59782861,2020-01-17 07:26:06
59787347,2020-01-17 12:27:25
59788011,2020-01-17 13:10:04
59791646,2020-01-17 16:48:44
61502994,2020-04-29 13:30:47
61504359,2020-04-29 14:33:31
61504606,2020-04-29 14:44:47
61506290,2020-04-29 16:05:38
61506753,2020-04-29 16:29:32
61506942,2020-04-29 16:39:52
61507045,2020-04-29 16:44:51
61507187,2020-04-29 16:52:35
61507963,2020-04-29 17:33:34
61522829,2020-04-30 11:57:01
61524631,2020-04-30 13:34:10
61526192,2020-04-30 14:48:05
61526502,2020-04-30 15:01:10
61531592,2020-04-30 19:51:09
60503948,2020-03-03 09:24:39
60505026,2020-03-03 10:21:34
60506928,2020-03-03 12:09:01
60508473,2020-03-03 13:35:41
60553364,2020-03-05 20:21:02
60555068,2020-03-05 22:44:25
60558771,2020-03-06 06:37:43
60559059,2020-03-06 07:02:44
60560180,2020-03-06 08:29:37
61152788,2020-04-11 06:08:02
61152816,2020-04-11 06:12:24
61152988,2020-04-11 06:37:44
61154814,2020-04-11 09:48:40
61024175,2020-04-04 05:29:21
61028245,2020-04-04 12:42:57
61028588,2020-04-04 13:10:06
61029329,2020-04-04 14:07:59
61029488,2020-04-04 14:20:05
61030422,2020-04-04 15:28:49
61032079,2020-04-04 17:32:36
59613590,2020-01-06 14:10:10
59614207,2020-01-06 14:53:53
59616419,2020-01-06 17:26:54
59617250,2020-01-06 18:38:02
59617438,2020-01-06 18:51:26
59618070,2020-01-06 19:46:57
59620060,2020-01-06 22:51:47
59620624,2020-01-07 00:19:43
59620675,2020-01-07 00:28:24
60164052,2020-02-11 07:41:26
60166224,2020-02-11 09:58:51
60168389,2020-02-11 12:04:10
60168622,2020-02-11 12:18:01
60023327,2020-02-02 04:56:28
60024443,2020-02-02 08:35:35
60024908,2020-02-02 09:49:22
60025135,2020-02-02 10:21:23
60025482,2020-02-02 11:08:25
60027274,2020-02-02 14:53:16
60027468,2020-02-02 15:12:46
60029768,2020-02-02 19:30:04
60030360,2020-02-02 20:38:29
60030508,2020-02-02 20:56:05
60030774,2020-02-02 21:31:18
60031127,2020-02-02 22:16:57
60939830,2020-03-30 21:28:14
60633342,2020-03-11 09:58:55
60636988,2020-03-11 13:17:30
61365104,2020-04-22 12:27:40
60487180,2020-03-02 10:43:23
60500439,2020-03-03 05:07:57
59825793,2020-01-20 14:52:55
60197375,2020-02-12 21:47:09
60112951,2020-02-07 11:51:47
61120711,2020-04-09 12:01:58
60063077,2020-02-04 17:56:39
60386183,2020-02-25 01:08:26
61146700,2020-04-10 18:44:42
61398888,2020-04-23 23:57:50
59656489,2020-01-09 02:40:50
59662261,2020-01-09 10:48:47
60367328,2020-02-23 22:06:49
60369013,2020-02-24 03:00:19
60239783,2020-02-15 14:38:53
60190324,2020-02-12 14:13:47
60588990,2020-03-08 15:24:25
60015886,2020-02-01 10:09:43
61091226,2020-04-07 23:50:09
59672830,2020-01-09 22:09:10
61234006,2020-04-15 16:39:55
59630066,2020-01-07 14:09:26
60271930,2020-02-17 23:51:12
59695979,2020-01-11 15:50:29
59696095,2020-01-11 16:03:36
59766960,2020-01-16 09:55:56
59770847,2020-01-16 13:36:08
59771056,2020-01-16 13:48:34
61187410,2020-04-13 11:59:05
60926649,2020-03-30 08:28:51
60928312,2020-03-30 10:11:56
59646134,2020-01-08 12:43:51
61304231,2020-04-19 12:21:17
59970364,2020-01-29 15:28:46
60526879,2020-03-04 13:11:16
61301253,2020-04-19 08:01:24
60414976,2020-02-26 13:24:29
61521119,2020-04-30 10:19:35
60825688,2020-03-24 06:01:40
60827518,2020-03-24 08:43:54
59821411,2020-01-20 10:34:24
59955966,2020-01-28 19:44:41
59727539,2020-01-14 04:32:08
60568247,2020-03-06 16:39:31
60450060,2020-02-28 10:42:54
60438969,2020-02-27 17:42:32
61103713,2020-04-08 14:56:55
59607352,2020-01-06 06:00:17
59609886,2020-01-06 09:51:20
60332447,2020-02-21 04:57:16
60888131,2020-03-27 14:34:02
59855519,2020-01-22 08:33:00
60725321,2020-03-17 15:22:14
61053084,2020-04-06 04:40:42
59582452,2020-01-03 17:00:23
61329591,2020-04-20 18:35:53
61500113,2020-04-29 10:54:17
59796600,2020-01-18 00:51:48
59801963,2020-01-18 15:25:24
59786191,2020-01-17 11:08:38
61162274,2020-04-11 19:08:01
61313104,2020-04-19 23:41:00
61319882,2020-04-20 10:07:57
60940679,2020-03-30 22:40:40
60941031,2020-03-30 23:13:41
61366626,2020-04-22 13:42:01
60032923,2020-02-03 03:58:03
60034598,2020-02-03 07:10:10
61047638,2020-04-05 18:40:20
60092592,2020-02-06 10:17:38
60094673,2020-02-06 12:08:34
60097493,2020-02-06 14:40:57
60493601,2020-03-02 17:10:26
60494978,2020-03-02 18:54:59
60058560,2020-02-04 13:32:48
59823069,2020-01-20 12:14:02
59823831,2020-01-20 12:58:57
59565191,2020-01-02 14:41:45
61434841,2020-04-26 01:41:14
61438964,2020-04-26 10:07:04
61441489,2020-04-26 13:19:24
60794685,2020-03-22 00:19:12
60293230,2020-02-19 04:49:12
60296381,2020-02-19 08:58:56
60297978,2020-02-19 10:17:14
60300447,2020-02-19 12:30:46
60783430,2020-03-21 00:50:34
60784665,2020-03-21 05:08:55
61004464,2020-04-03 03:02:53
61009222,2020-04-03 09:52:23
61196480,2020-04-13 20:48:38
61202212,2020-04-14 06:56:33
60112707,2020-02-07 11:36:37
60132797,2020-02-09 01:35:41
61114308,2020-04-09 05:03:21
60066169,2020-02-04 22:01:12
60384409,2020-02-24 21:48:56
60228711,2020-02-14 14:58:15
60619256,2020-03-10 14:05:11
61143547,2020-04-10 15:30:41
61144131,2020-04-10 16:07:43
59922955,2020-01-26 21:35:14
61473651,2020-04-28 06:05:14
61479372,2020-04-28 11:41:44
59882178,2020-01-23 15:37:45
60212671,2020-02-13 16:38:28
59705272,2020-01-12 15:25:14
61284158,2020-04-18 04:16:02
60173774,2020-02-11 16:49:46
60177538,2020-02-11 21:21:25
60178057,2020-02-11 22:03:53
60181273,2020-02-12 04:43:05
60089169,2020-02-06 06:48:01
61212711,2020-04-14 16:36:36
61212847,2020-04-14 16:44:00
61213389,2020-04-14 17:12:31
61220001,2020-04-15 01:46:45
60362603,2020-02-23 13:21:05
60962316,2020-04-01 01:26:18
60235962,2020-02-15 04:58:02
60182681,2020-02-12 06:54:55
60184625,2020-02-12 09:05:47
60187741,2020-02-12 11:53:22
60191249,2020-02-12 15:02:33
60701107,2020-03-16 06:10:11
60701926,2020-03-16 07:35:11
60585271,2020-03-08 07:10:18
60587077,2020-03-08 11:39:00
60908614,2020-03-29 00:10:15
59974296,2020-01-29 19:30:59
59977012,2020-01-29 23:19:21
61472238,2020-04-28 03:43:00
59941936,2020-01-28 03:57:02
61383587,2020-04-23 09:17:57
60202651,2020-02-13 07:36:17
60210848,2020-02-13 15:06:28
59674475,2020-01-10 01:40:08
60763551,2020-03-19 19:04:27
60771805,2020-03-20 09:48:40
61239900,2020-04-15 22:51:11
60131031,2020-02-08 20:45:15
61080406,2020-04-07 12:49:04
61419653,2020-04-25 00:50:05
60265896,2020-02-17 15:42:42
59700420,2020-01-12 02:18:37
59771118,2020-01-16 13:51:49
60755312,2020-03-19 10:32:06
59850463,2020-01-21 23:02:01
60143440,2020-02-10 02:39:06
60325298,2020-02-20 17:12:39
60326774,2020-02-20 18:54:41
60326849,2020-02-20 19:00:20
60813127,2020-03-23 11:56:50
60818216,2020-03-23 17:03:21
60475364,2020-03-01 13:01:07
61429730,2020-04-25 17:28:30
61430362,2020-04-25 18:14:09
60925717,2020-03-30 07:17:50
60928147,2020-03-30 10:01:44
59839240,2020-01-21 10:38:33
59841809,2020-01-21 13:03:00
59776375,2020-01-16 19:14:41
61311856,2020-04-19 21:27:58
60049434,2020-02-04 01:39:44
59962898,2020-01-29 08:14:13
60526652,2020-03-04 12:57:52
60076674,2020-02-05 13:13:58
60077539,2020-02-05 14:03:15
61445499,2020-04-26 17:57:31
61447073,2020-04-26 19:46:44
60399603,2020-02-25 16:52:55
60314735,2020-02-20 07:20:43
60357663,2020-02-22 23:02:09
60359345,2020-02-23 05:03:46
61298131,2020-04-19 00:38:25
60982897,2020-04-02 01:28:05
