id,a_reputation,creationdate
"5341826","176","2015-09-16 10:29:29"
"5343269","8544","2015-09-16 16:22:55"
"5343386","77","2015-09-16 16:56:25"
"5349263","1975","2015-09-18 06:29:18"
"5349624","1396","2015-09-18 08:15:12"
"5354385","75","2015-09-19 18:44:02"
"5357537","36","2015-09-21 03:02:42"
"5362678","207","2015-09-22 09:17:28"
"5363157","191","2015-09-22 11:32:59"
"5367540","2267","2015-09-23 11:41:11"
"5368667","4211","2015-09-23 16:27:31"
"5369859","337","2015-09-23 23:05:35"
"5373542","980","2015-09-24 18:51:06"
"5373629","2771","2015-09-24 19:19:20"
"5373921","41","2015-09-24 21:09:49"
"5374294","661","2015-09-25 00:16:32"
"5375403","11497","2015-09-25 08:25:47"
"5386393","273","2015-09-28 21:46:32"
"5386426","396","2015-09-28 22:00:11"
"5387592","2916","2015-09-29 07:11:44"
"5389997","28736","2015-09-29 17:56:17"
"5390837","175","2015-09-29 23:08:30"
"5392528","26","2015-09-30 09:58:26"
"5396820","257","2015-10-01 09:33:51"
"5398992","11","2015-10-01 19:31:30"
"5403887","173","2015-10-03 08:21:11"
"5405069","524","2015-10-03 18:25:58"
"5405630","7655","2015-10-04 00:34:55"
"5406012","7686","2015-10-04 05:51:19"
"5408740","91","2015-10-05 06:41:54"
"5410166","106","2015-10-05 13:53:09"
"5411253","29","2015-10-05 19:10:50"
"5413495","71","2015-10-06 10:16:55"
"5414433","154","2015-10-06 14:18:00"
"5416876","1050","2015-10-07 05:39:28"
"5417798","364","2015-10-07 09:48:04"
"5421713","957","2015-10-08 06:41:00"
"5422330","386","2015-10-08 09:18:59"
"5423014","14100","2015-10-08 11:56:20"
"5426199","356","2015-10-09 06:06:33"
"5429321","174","2015-10-09 21:06:06"
"5430167","617","2015-10-10 06:10:50"
"5431736","2830","2013-07-16 10:56:19"
"5442445","13535","2015-10-13 19:59:33"
"5444798","337","2015-10-14 11:05:20"
"5445025","1406","2015-10-14 12:07:21"
"5445883","452","2015-10-14 15:40:46"
"5447994","11868","2015-10-15 05:06:22"
"5452681","64","2015-10-16 07:05:52"
"5452965","3983","2015-10-16 08:30:38"
"5453016","58","2015-10-16 08:44:49"
"5454165","552","2015-10-16 14:17:31"
"5459621","31","2015-10-18 13:37:19"
"5462443","401","2015-10-19 10:44:47"
"5463213","1351","2015-10-19 14:15:17"
"5464747","6461","2015-10-19 21:55:49"
"5465007","386","2015-10-20 00:31:57"
"5468985","729","2015-10-20 21:03:42"
"5471487","263","2015-10-21 12:21:35"
"5472178","842","2015-10-21 15:07:41"
"5477126","855","2015-10-22 18:28:21"
"5477442","9","2015-10-22 20:19:29"
"5481677","1043","2015-10-23 20:22:32"
"5484072","447","2015-10-24 17:59:34"
"5486639","11","2015-10-25 18:24:50"
"5487076","6336","2015-10-25 21:45:23"
"5490943","11","2015-10-26 20:32:00"
"5493471","715","2015-10-27 11:53:31"
"5494121","240","2015-10-27 14:38:25"
"5495491","119","2015-10-27 20:26:06"
"5495574","73","2015-10-27 20:49:40"
"5497145","121","2015-10-28 07:52:59"
"5499829","1295","2015-10-28 18:53:58"
"5501750","139","2015-10-29 07:28:21"
"5501940","24117","2015-10-29 08:30:38"
"5506972","225","2015-10-30 11:57:07"
"5507232","523","2015-10-30 13:31:02"
"5508719","2734","2015-10-30 21:21:29"
"5508736","5008","2015-10-30 21:31:22"
"5509676","1364","2015-10-31 08:30:36"
"5513368","182","2015-11-01 19:07:25"
"5514539","3033","2015-11-02 05:29:41"
"5516197","16","2015-11-02 14:27:27"
"5518027","1479","2015-11-03 01:08:22"
"5519648","1476","2015-11-03 10:44:26"
"5519659","3140","2015-11-03 10:48:01"
"5519726","1292","2015-11-03 11:05:06"
"5520343","56","2015-11-03 13:43:06"
"5520810","962","2015-11-03 15:36:46"
"5524139","2642","2015-11-04 10:15:38"
"5526783","1603","2015-11-04 22:11:32"
"5527682","191","2015-11-05 05:02:02"
"5530315","2507","2015-11-05 17:00:40"
"5536695","1095","2015-11-07 12:21:29"
"5541779","429","2015-11-09 09:33:09"
"5542121","957","2015-11-09 11:05:57"
"5546740","640","2015-11-10 13:23:14"
"5550161","2901","2015-11-11 10:18:04"
"5550509","227","2015-11-11 12:09:38"
"5556880","340","2015-11-12 23:40:48"
"5558042","1281","2015-11-13 08:36:49"
"5558072","44865","2015-11-13 08:49:30"
"5558593","901","2015-11-13 11:24:00"
"5571327","5426","2015-11-17 09:43:33"
"5574039","555","2015-11-17 21:37:30"
"5576005","124","2015-11-18 10:10:54"
"5577853","591","2015-11-18 17:51:08"
"5584896","36","2015-11-20 08:20:54"
"5585069","1712","2015-11-20 09:10:54"
"5585709","402","2015-11-20 12:05:41"
"5588023","98","2015-11-21 01:59:02"
"5588639","695","2015-11-21 08:43:07"
"5589315","16","2015-11-21 14:18:39"
"5593959","6891","2015-11-23 06:34:16"
"5594368","245","2015-11-23 08:44:25"
"5599958","760","2015-11-24 13:54:12"
"5600318","1169","2015-11-24 15:19:21"
"5602040","439","2015-11-25 00:25:58"
"5603919","81","2015-11-25 11:28:01"
"5605081","22","2015-11-25 16:20:27"
"5605525","307","2015-11-25 18:20:12"
"5606016","21950","2015-11-25 21:03:27"
"5606133","973","2015-11-25 21:48:48"
"5608847","719","2015-11-26 14:21:51"
"5608921","3934","2015-11-26 14:41:10"
"5609083","36","2015-11-26 15:27:12"
"5612858","15767","2015-11-27 15:40:30"
"5614940","186","2015-11-28 10:39:55"
"5618134","930","2015-11-29 15:28:19"
"5618266","359","2015-11-29 16:16:44"
"5623035","29334","2015-11-30 21:23:45"
"5629215","278","2015-12-02 07:57:43"
"5632436","299","2015-12-02 21:47:12"
"5634975","931","2015-12-03 12:27:57"
"5637321","2674","2015-12-03 23:54:10"
"5640649","11715","2015-12-04 18:11:14"
"5641201","187","2015-12-04 21:29:38"
"5642263","878","2015-12-05 07:58:32"
"5645769","3605","2015-12-06 06:21:52"
"5650917","149","2015-12-07 16:41:25"
"5655414","2000","2015-12-08 16:32:47"
"5658877","440","2015-12-09 11:27:19"
"5660784","669","2015-12-09 19:01:16"
"5664036","41","2015-12-10 11:57:28"
"5671851","1199","2015-12-12 11:01:01"
"5674223","4053","2015-12-13 09:31:36"
"5674568","240","2015-12-13 12:38:10"
"5675556","2048","2015-12-13 20:02:32"
"5676443","940","2015-12-14 04:25:43"
"5679107","21","2015-12-14 18:11:23"
"5679311","325","2015-12-14 19:14:29"
"5681562","671","2015-12-15 10:12:29"
"5693481","518","2015-12-18 03:01:35"
"5695475","1023","2015-12-18 14:07:40"
"5700274","830","2015-12-20 11:31:02"
"5700683","480","2015-12-20 15:09:52"
"5700855","18","2015-12-20 16:30:13"
"5701248","1152","2015-12-20 19:38:57"
"5701507","25","2015-12-20 22:07:12"
"5701855","150","2015-12-21 02:35:05"
"5705056","494","2015-12-21 21:53:15"
"5705481","1594","2015-12-22 01:41:11"
"5706328","15468","2015-12-22 07:51:38"
"5710456","1222","2015-12-23 09:12:37"
"5714083","820","2015-12-24 09:57:50"
"5718233","21","2015-12-26 09:47:00"
"5718382","1752","2015-05-11 08:54:20"
"5719066","99","2015-12-26 17:53:49"
"5719578","1829","2015-12-27 00:06:07"
"5722866","1","2015-12-28 09:44:02"
"5726246","249","2015-12-29 09:06:28"
"5617911","1403","2015-11-29 14:04:08"
"5607008","26","2015-11-26 05:37:19"
"5603540","786","2015-11-25 09:58:16"
"5602573","226","2015-11-25 04:49:12"
"5647246","829","2015-12-06 18:41:40"
"5728095","5050","2015-12-29 18:33:55"
"5729698","83","2015-12-30 07:25:43"
"5731095","3988","2015-12-30 14:55:25"
"5731861","1371","2015-12-30 19:09:31"
"5734901","57","2015-12-31 20:45:09"
"5738655","181","2016-01-02 17:11:58"
"5738696","1060","2016-01-02 17:34:51"
"5742581","36","2016-01-04 07:39:13"
"5747905","96","2016-01-05 13:21:33"
"5748393","413","2016-01-05 15:24:26"
"5749974","785","2016-01-05 23:40:45"
"5752666","132","2016-01-06 14:18:08"
"5753310","66","2016-01-06 16:39:44"
"5753527","310","2016-01-06 17:24:47"
"5754797","2870","2016-01-06 23:10:12"
"5760706","4870","2016-01-08 03:23:12"
"5761558","36130","2016-01-08 07:51:58"
"5763690","3027","2016-01-08 16:12:03"
"5764893","208","2016-01-08 21:31:57"
"5766539","114","2016-01-09 11:21:19"
"5770299","818","2016-01-10 16:43:22"
"5775963","267","2016-01-11 22:25:15"
"5779333","836","2016-01-12 14:15:45"
"5780089","386","2016-01-12 16:51:34"
"5781420","1418","2016-01-12 22:51:03"
"5784273","1918","2016-01-13 12:25:44"
"5788489","2179","2016-01-14 08:03:01"
"5790054","917","2016-01-14 14:01:28"
"5790398","2124","2016-01-14 15:13:20"
"5790903","111","2016-01-14 16:58:28"
"5794401","51","2016-01-15 11:40:41"
"5796045","997","2016-01-15 18:17:50"
"5801411","21","2016-01-17 13:01:07"
"5802417","3657","2016-01-17 19:27:24"
"5803509","420","2016-01-18 04:15:35"
"5804550","2203","2016-01-18 09:37:24"
"5807583","417","2016-01-18 22:18:13"
"5809250","97","2016-01-19 08:31:28"
"5809715","96","2016-01-19 10:00:06"
"5811033","102","2016-01-19 14:42:55"
"5811154","36","2016-01-19 15:10:29"
"5812455","16089","2016-01-19 20:10:09"
"5815829","34","2016-01-20 12:25:21"
"5815959","1254","2016-01-20 12:55:30"
"5817313","5971","2016-01-20 17:33:31"
"5817888","8505","2016-01-20 19:55:45"
"5819730","16","2016-01-21 06:42:54"
"5820010","78560","2016-01-21 07:59:35"
"5820440","2213","2016-01-21 09:40:23"
"5822454","1","2016-01-21 17:05:01"
"5822499","373","2016-01-21 17:15:38"
"5825926","472","2016-01-22 11:06:05"
"5829529","7540","2016-01-23 08:43:06"
"5830798","56","2016-01-23 17:26:56"
"5834394","304","2016-01-24 21:20:57"
"5834816","400","2016-01-25 00:41:18"
"5836970","631","2016-01-25 12:20:35"
"5838631","63","2016-01-25 18:48:22"
"5839696","66","2016-01-26 01:04:42"
"5840625","349","2016-01-26 07:58:36"
"5842030","541","2016-01-26 14:16:54"
"5844400","13","2016-01-27 01:32:27"
"5849229","1641","2016-01-27 22:22:44"
"5854002","93","2016-01-28 20:07:41"
"5854078","2507","2016-01-28 20:29:24"
"5859485","917","2016-01-29 23:19:15"
"5859945","26","2016-01-30 04:06:28"
"5860259","2495","2016-01-30 06:57:25"
"5861788","96","2016-01-30 18:01:31"
"5861848","424","2016-01-30 18:26:05"
"5867122","31","2016-02-01 10:02:59"
"5869913","823","2016-02-01 21:43:06"
"5877779","331","2016-02-03 12:14:14"
"5877840","21","2016-02-03 12:29:14"
"5877904","384","2016-02-03 12:41:58"
"5878081","2576","2016-02-03 13:17:30"
"5878821","464","2016-02-03 15:48:24"
"5878974","191","2016-02-03 16:28:46"
"5884372","528","2016-02-04 16:46:30"
"5887421","176","2016-02-05 09:37:44"
"5889061","582","2016-02-05 16:17:55"
"5889530","1915","2016-02-05 18:06:53"
"5892849","8692","2016-02-06 18:08:59"
"5898696","5591","2016-02-08 13:36:34"
"5900292","104","2016-02-08 20:27:42"
"5900360","325","2016-02-08 20:47:30"
"5901353","806","2016-02-09 04:06:09"
"5903220","572","2016-02-09 12:36:44"
"5903568","1142","2016-02-09 14:03:29"
"5905665","1148","2016-02-09 22:45:32"
"5907652","350","2016-02-10 10:06:30"
"5908742","258","2016-02-10 14:14:57"
"5912126","3","2016-02-11 06:43:54"
"5915318","431","2016-02-11 19:11:13"
"5917103","2212","2016-02-12 06:40:37"
"5918849","1962","2016-02-12 13:46:17"
"5919335","919","2016-02-12 15:49:11"
"5922441","665","2016-02-13 13:31:21"
"5924671","99","2016-02-14 08:59:08"
"5929974","763","2016-02-15 12:35:38"
"5930340","121","2016-02-15 13:59:53"
"5935315","66","2016-02-16 13:31:32"
"5936996","123","2016-02-16 19:55:16"
"5945494","323","2016-02-18 11:14:01"
"5947642","44","2016-02-18 19:03:19"
"5953238","25","2016-02-19 20:35:24"
"5954938","1251","2016-02-20 09:47:11"
"5955791","571","2016-02-20 15:03:44"
"5960425","948","2016-02-21 23:54:55"
"5960454","1639","2016-02-22 00:11:19"
"5960551","46","2016-02-22 00:54:47"
"5962766","5441","2016-02-22 11:45:33"
"5962774","234","2016-02-22 11:46:51"
"5969364","79","2016-02-23 15:23:54"
"5976884","66","2016-02-24 20:57:27"
"5979135","449","2016-02-25 08:16:21"
"5984314","1757","2016-02-26 05:40:06"
"5985874","94","2016-02-26 11:42:15"
"5988128","188","2016-02-26 20:48:16"
"5989547","1452","2016-02-27 07:59:09"
"5990194","643","2016-02-27 12:42:17"
"5991255","5316","2016-02-27 19:32:22"
"5993870","407","2016-02-28 15:52:37"
"6004176","271","2016-03-01 18:42:14"
"6006166","476","2016-03-02 06:18:20"
"6009081","1","2016-03-02 16:53:56"
"6012392","635","2016-03-03 09:29:28"
"6015339","1984","2016-03-03 20:38:09"
"6020432","256","2016-03-04 21:49:04"
"6023296","3850","2016-03-05 19:36:29"
"6025113","3148","2016-03-06 11:13:53"
"6031490","66","2016-03-07 22:22:48"
"6032547","3751","2016-03-08 05:13:12"
"6036906","47","2016-03-08 23:46:14"
"6041365","1589","2016-03-09 19:22:31"
"6042141","119","2016-03-09 23:23:27"
"6044997","2825","2016-03-10 13:15:42"
"6055239","53","2016-03-12 21:33:48"
"6056864","2033","2016-03-13 12:11:40"
"6067381","302","2016-03-15 15:59:07"
"6068447","2536","2016-03-15 20:36:59"
"6070307","121","2016-03-16 07:48:09"
"6071843","99","2016-03-16 13:19:40"
"6071956","67","2016-03-16 13:38:45"
"6072891","1662","2016-03-16 16:50:00"
"6080920","4296","2016-03-18 06:10:32"
"6081596","549","2016-03-18 09:02:33"
"6084726","800","2016-03-18 21:56:30"
"6085351","161","2016-03-19 04:05:34"
"6085896","325","2016-03-19 08:40:47"
"6086785","479","2016-03-19 14:41:00"
"6088097","188","2016-03-20 00:02:21"
"6089959","1683","2016-03-20 15:37:30"
"6090993","234","2016-03-20 22:13:38"
"6100314","78","2016-03-22 17:56:26"
"6102092","42","2016-03-23 03:25:44"
"6103685","171","2016-03-23 10:26:45"
"6103905","625","2016-03-23 11:13:57"
"5987566","563","2016-02-26 18:18:28"
"5930557","541","2016-02-15 14:59:23"
"5904887","36","2016-02-09 18:57:08"
"5869539","153","2016-02-01 19:54:07"
"5850195","1129","2016-01-28 04:50:02"
"6009232","183","2016-03-02 17:24:18"
"6003541","1307","2016-03-01 16:15:29"
"6001936","1246","2016-03-01 10:15:08"
"5915019","184","2016-02-11 17:51:29"
"5882545","349","2016-02-04 10:14:38"
"6105379","376","2016-03-23 16:12:00"
"6121347","227","2016-03-27 17:41:45"
"6124323","432","2016-03-28 12:51:53"
"6129423","115","2016-03-29 13:12:00"
"6129668","41","2016-03-29 13:57:31"
"6135652","2276","2016-03-30 15:44:01"
"6136481","86","2016-03-30 19:02:47"
"6137004","869","2016-03-30 21:26:31"
"6138927","268","2016-03-31 08:45:16"
"6139861","21958","2016-03-31 12:15:08"
"6150561","460","2016-04-02 23:45:24"
"6151400","136","2016-04-03 08:40:48"
"6154222","247","2016-04-04 04:41:02"
"6156315","169","2016-04-04 13:49:08"
"6156929","3936","2016-04-04 15:55:19"
"6158471","1080","2016-04-04 23:18:11"
"6158939","1203","2016-04-05 02:47:33"
"6161898","3324","2016-04-05 14:24:53"
"6164810","869","2016-04-06 05:42:15"
"6169101","105","2016-04-06 21:05:32"
"6171211","6391","2016-04-07 09:06:25"
"6173998","570","2016-04-07 19:22:18"
"6177879","575","2016-04-08 15:20:50"
"6179704","184","2016-04-09 03:10:54"
"6181450","1","2016-04-09 15:26:59"
"6186776","27","2016-04-11 06:46:47"
"6190803","698","2016-04-12 00:41:19"
"6191314","2305","2016-04-12 04:24:57"
"6197968","615","2016-04-13 09:54:42"
"6200032","191","2016-04-13 16:54:45"
"6202869","15914","2016-04-14 08:31:06"
"6204180","79","2016-04-14 13:11:01"
"6208463","1116","2016-04-15 09:36:38"
"6214491","2220","2016-04-16 23:01:01"
"6220276","623","2016-04-18 14:13:59"
"6226495","390","2016-04-19 18:17:11"
"6232148","1253","2016-04-20 19:29:14"
"6233340","36","2016-04-21 03:27:08"
"6234038","492","2016-04-21 06:58:54"
"6240287","566","2016-04-22 10:56:40"
"6242543","41","2016-04-22 20:51:24"
"6247366","103","2016-04-24 12:18:44"
"6250244","998","2016-04-25 08:03:15"
"6255055","581","2016-04-26 07:53:32"
"6258497","574","2016-04-26 20:57:23"
"6259216","388","2016-04-27 02:13:28"
"6266166","1","2016-04-28 10:41:19"
"6268812","176","2016-04-28 21:12:41"
"6269831","964","2016-04-29 05:10:25"
"6271916","3969","2016-04-29 13:57:54"
"6275848","1982","2016-04-30 18:12:46"
"6277755","1908","2016-05-01 12:17:48"
"6279298","32","2016-05-02 00:51:12"
"6281664","355","2016-05-02 14:35:35"
"6281993","3766","2016-05-02 15:50:51"
"6283789","159","2016-05-03 02:44:48"
"6285303","1056","2016-05-03 10:18:39"
"6287472","3367","2016-05-03 19:00:15"
"6291059","15","2016-05-04 13:36:22"
"6291336","1864","2016-05-04 14:28:49"
"6293466","832","2016-05-05 01:46:44"
"6296759","4199","2016-05-05 16:50:55"
"6297658","9445","2016-05-05 21:08:43"
"6307306","398","2016-05-08 17:23:42"
"6311389","444","2016-05-09 16:21:04"
"6329755","841","2016-05-13 09:35:55"
"6332738","26","2016-05-13 23:28:06"
"6332774","1682","2016-05-13 23:47:31"
"6335099","176","2016-05-14 18:37:55"
"6337748","25498","2016-05-15 17:21:11"
"6340476","146","2016-05-16 11:18:55"
"6343992","81","2016-05-17 06:02:08"
"6344311","491","2016-05-17 07:19:46"
"6345374","1047","2016-05-17 11:17:14"
"6345477","135","2016-05-17 11:38:01"
"6349318","465","2016-05-18 06:50:13"
"6349751","2848","2016-05-18 08:16:24"
"6349934","405","2016-05-18 08:53:53"
"6350321","907","2016-05-18 10:15:38"
"6355922","1682","2016-05-19 11:48:10"
"6356051","184","2016-05-19 12:16:06"
"6360763","339","2016-05-20 11:11:19"
"6364956","1017","2016-05-21 14:33:05"
"6367526","51","2016-05-22 13:05:49"
"6371264","21","2016-05-23 12:42:45"
"6377452","597","2016-05-24 17:30:05"
"6378311","5993","2016-05-24 21:17:27"
"6382913","66","2016-05-25 19:08:59"
"6384289","508","2016-05-26 04:46:54"
"6394185","595","2016-05-28 10:43:26"
"6397406","300","2016-05-29 16:02:39"
"6400167","1022","2016-05-30 11:28:34"
"6400374","338","2016-05-30 12:18:13"
"6401431","379","2016-05-30 17:25:35"
"6402959","1225","2016-05-31 05:31:08"
"6406656","56","2016-05-31 21:14:56"
"6409397","56","2016-06-01 11:40:31"
"6412824","495","2016-06-02 05:04:30"
"6414344","21","2016-06-02 10:59:53"
"6415199","1314","2016-06-02 14:10:28"
"6416551","778","2016-06-02 19:31:38"
"6419266","88","2016-06-03 11:26:17"
"6420673","429","2016-06-03 17:27:19"
"6422820","1339","2016-06-04 11:20:21"
"6422965","42","2016-06-04 12:30:28"
"6426817","682","2016-06-05 13:28:04"
"6428027","397","2016-06-05 22:31:14"
"6433023","62924","2016-06-07 02:12:58"
"6437094","181","2016-06-07 19:52:50"
"6443951","587","2016-06-09 07:05:59"
"6450266","426","2016-06-10 13:22:21"
"6451286","214","2016-06-10 17:44:19"
"6456332","141","2016-06-12 13:50:35"
"6460397","89","2016-06-13 15:05:40"
"6464308","95806","2016-06-14 11:41:44"
"6465600","847","2016-06-14 16:23:34"
"6469036","117","2016-06-15 10:33:43"
"6471011","44","2016-06-15 17:53:17"
"6472692","5549","2016-06-16 04:27:39"
"6476271","312","2016-06-16 19:11:39"
"6478781","478","2016-06-17 10:01:05"
"6494626","373","2016-06-21 14:14:07"
"6495759","1635","2016-06-21 18:52:38"
"6504555","36","2016-06-23 13:50:23"
"6509830","1448","2016-06-24 16:06:47"
"6511967","9501","2016-06-25 09:22:59"
"6516608","677","2016-06-27 03:22:42"
"6517120","131","2016-06-27 06:36:56"
"6517492","700","2016-06-27 08:10:36"
"6522069","34","2016-06-28 07:46:50"
"6525796","161","2016-06-28 23:10:13"
"6528882","1976","2016-06-29 14:09:38"
"6533855","1534","2016-06-30 14:05:15"
"6534609","9","2016-06-30 16:53:46"
"6540008","824","2016-07-01 21:54:59"
"6540815","807","2016-07-02 07:14:00"
"6541536","2410","2016-07-02 12:56:32"
"6541706","311","2016-07-02 14:11:34"
"6546536","131","2016-07-04 08:47:11"
"6553331","857","2016-07-05 19:52:31"
"6556246","3371","2016-07-06 12:47:59"
"6560587","136","2016-07-07 11:51:26"
"6565093","18211","2016-07-08 11:33:04"
"6569866","1814","2016-07-09 22:52:01"
"6572971","8658","2016-07-11 05:14:06"
"6576225","361","2016-07-11 19:33:33"
"6578080","15498","2016-07-12 07:39:04"
"6580181","63","2016-07-12 15:21:43"
"6592882","3898","2016-07-15 07:02:25"
"6597001","156","2016-07-16 07:43:25"
"6600522","537","2016-07-17 16:34:32"
"6605797","763","2016-07-18 23:06:43"
"6608371","2339","2016-07-19 11:56:38"
"6610036","555","2016-07-19 18:10:34"
"6627323","2453","2016-07-22 21:40:48"
"6636309","372","2016-07-25 17:35:09"
"6639865","151","2016-07-26 12:45:27"
"6643281","83","2016-07-27 07:07:08"
"6646421","1923","2016-07-27 18:54:12"
"6648807","5095","2016-07-28 09:08:01"
"6658307","879","2016-07-30 18:19:43"
"6660122","1144","2016-07-31 13:25:48"
"6664384","63","2016-08-01 17:09:09"
"6679321","1542","2016-08-04 17:36:09"
"6683622","599","2016-08-05 17:34:31"
"6690375","43","2016-08-08 08:39:21"
"6693338","16","2016-08-09 00:41:04"
"6694804","83","2016-08-09 09:13:23"
"6696515","38","2016-08-09 15:43:15"
"6699227","1247","2016-08-10 08:18:19"
"6706769","827","2016-08-11 20:25:31"
"6709110","643","2016-08-12 11:07:57"
"6709399","1207","2016-08-12 12:29:40"
"6710968","40","2016-08-12 21:26:51"
"6713070","1349","2016-08-13 17:02:29"
"6714713","1689","2016-08-14 11:39:39"
"6718334","1139","2016-08-15 15:14:45"
"6725395","392","2016-08-17 08:47:17"
"6728196","1604","2016-08-17 21:11:01"
"6731111","616","2016-08-18 14:00:15"
"6731129","2098","2016-08-18 14:04:38"
"6732575","4887","2015-06-19 13:33:32"
"6733496","401","2016-08-19 06:02:15"
"6735254","418","2016-08-19 13:49:31"
"6735604","177","2016-08-19 15:34:00"
"6736424","66","2016-08-19 20:16:13"
"6742418","511","2016-08-22 07:14:14"
"6746785","1332","2016-08-23 07:52:12"
"6747071","2014","2016-08-23 09:03:29"
"6747915","3630","2016-08-23 12:29:53"
"6752138","68","2016-08-24 10:43:15"
"6767696","110","2016-08-28 18:55:35"
"6771438","71","2016-08-29 18:26:55"
"6773048","32","2016-08-30 06:36:07"
"6777933","317","2016-08-31 08:55:23"
"6780526","1239","2016-08-31 20:21:36"
"6781651","62","2016-09-01 05:41:03"
"6785649","575","2016-09-02 01:46:18"
"6786689","1160","2016-09-02 08:23:34"
"6790065","416","2016-09-03 06:53:35"
"6790078","3040","2016-09-03 07:02:01"
"6790285","557","2016-09-03 08:46:53"
"6790744","1625","2016-09-03 12:58:33"
"6793312","2686","2016-09-04 13:47:43"
"6798420","62","2016-09-06 03:18:02"
"6801747","133","2016-09-06 19:01:06"
"6806936","216","2016-09-08 00:57:46"
"6814073","990","2016-09-09 14:54:49"
"6814467","77","2016-09-09 16:45:55"
"6817376","706","2016-09-10 17:42:47"
"6825845","319","2016-09-13 09:21:08"
"6831257","5698","2016-09-14 13:53:54"
"6832962","624","2016-09-14 22:02:26"
"6837571","485","2016-09-16 01:09:22"
"6843123","333","2016-09-17 15:30:26"
"6844146","56","2016-09-18 01:24:28"
"6845127","82","2016-09-18 10:49:45"
"6847276","126","2016-09-19 05:09:08"
"6847514","316","2016-09-19 06:37:44"
"6851142","69","2016-09-20 01:09:45"
"6852688","28","2016-09-20 09:46:07"
"6857253","847","2016-09-21 08:15:29"
"6863070","126","2016-09-22 08:19:46"
"6872875","346","2016-09-23 23:32:01"
"6876422","1388","2016-09-25 01:19:50"
"6880725","294","2016-09-26 06:59:59"
"6881070","2020","2016-09-26 08:19:22"
"6882245","36","2016-09-26 12:29:07"
"6884587","242","2016-09-26 21:08:10"
"6885097","630","2016-09-27 00:43:25"
"6886254","118","2016-09-27 07:10:37"
"6887084","3397","2016-09-27 09:59:01"
"6887553","48","2016-09-27 11:37:20"
"6895901","311","2016-09-28 19:43:10"
"6897626","1368","2016-09-29 06:08:12"
"6906592","844","2016-09-30 20:28:43"
"6919145","179","2016-10-04 06:01:57"
"6923860","423","2016-10-05 01:20:59"
"6936439","26","2016-10-07 09:30:56"
"6941737","55","2016-10-08 14:22:19"
"6948900","958","2016-10-10 11:36:28"
"6952155","426","2016-10-11 03:01:19"
"6995410","16","2016-10-11 08:56:00"
"6998280","2128","2012-07-08 07:32:09"
"6998990","201","2015-04-29 18:55:45"
"7003153","41","2016-10-11 18:13:08"
"7008354","1064","2016-10-12 14:12:04"
"7023554","1355","2016-10-15 13:34:04"
"7026732","162","2016-10-16 13:02:12"
"7029810","21","2016-10-17 08:01:49"
"7050300","777","2016-10-20 21:37:58"
"7052574","336","2016-10-21 10:13:35"
"7053259","195","2016-10-21 13:00:35"
"7053344","1316","2016-10-21 13:18:56"
"7053901","115","2016-10-21 15:19:11"
"7059863","41","2016-10-23 09:11:48"
"7064476","399","2016-10-24 12:45:56"
"7077688","59","2016-10-26 23:28:17"
"7078392","13","2016-10-27 04:37:20"
"7080548","6306","2016-10-27 13:14:20"
"7090808","357","2016-10-30 05:47:36"
"7095487","86","2016-10-31 13:54:26"
"7098259","3991","2016-11-01 05:44:47"
"7099984","1240","2016-11-01 14:03:10"
"7107445","456","2016-11-03 00:25:26"
"7112415","593","2016-11-03 22:33:38"
"7113955","611","2016-11-04 08:23:41"
"7117697","8152","2016-11-05 02:38:27"
"7122593","4072","2016-11-06 14:44:33"
"7127733","684","2016-11-07 17:26:26"
"7135824","1178","2016-11-09 10:17:06"
"7141810","168","2016-11-10 14:24:55"
"7145295","189","2016-11-11 09:07:46"
"7152558","1180","2016-11-13 10:58:12"
"7157110","155","2016-11-14 13:40:54"
"7157176","46","2016-11-14 13:54:43"
"7164343","344","2016-11-15 21:20:02"
"7167572","2778","2016-11-16 13:01:09"
"7168139","693","2016-11-16 14:52:26"
"7172178","739","2016-11-17 09:53:50"
"7182381","1458","2016-11-19 13:54:01"
"7185813","144","2016-11-20 15:48:40"
"7185830","373","2016-11-20 15:54:20"
"7190322","39","2016-11-21 16:15:33"
"7191706","323","2016-11-21 22:36:58"
"7198161","1526","2016-11-23 05:40:35"
"7207883","1135","2016-11-25 03:55:59"
"7057195","86","2016-10-22 13:11:50"
"6867902","52","2016-09-23 02:58:39"
"7044460","226","2016-10-19 20:15:55"
"7007908","564","2016-10-12 12:56:40"
"7208346","43","2016-11-25 06:43:02"
"7208392","376","2016-11-25 06:57:01"
"7209062","526","2016-11-25 09:48:22"
"7209220","372","2016-11-25 10:23:19"
"7210997","166","2016-11-25 18:38:19"
"7215872","4585","2016-10-23 04:03:53"
"7216378","451","2016-11-27 14:09:45"
"7220185","74","2016-11-28 12:35:12"
"7220332","557","2016-11-28 13:09:02"
"7227185","123","2016-11-29 18:55:23"
"7240540","135","2016-12-02 09:48:29"
"7243848","174","2016-12-03 02:29:48"
"7244426","451","2016-12-03 07:54:50"
"7245977","4012","2016-12-03 18:40:53"
"7247090","6453","2016-12-04 04:57:23"
"7258538","14473","2016-12-06 17:56:42"
"7259385","1031","2016-12-06 21:54:52"
"7260358","942","2016-12-07 04:38:31"
"7264479","26","2016-12-07 20:42:23"
"7264863","476","2016-12-07 22:39:50"
"7274610","78","2016-12-09 21:12:36"
