answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
good practic keep secret configur file add properti,2018-09-03 13:47:05.937 UTC,38,52151057,debug current good solut store password file read valu debug add file .gitignore? product never read valu get ntlmauthent restsharp log user,0.10526315789473684,4,c# git passwords,store password want sourc control,2,password|authentication,0.23690195381641388
yes decrypt password screen level encrypt password screen databas compar right login els give messag soohoonigan said encrypt user password type compar storag password databas need decrypt,2019-06-20 21:08:05.533 UTC,90,56693889,use encrypt decrypt username/password save databas time usertyp user login panel registr encrypt work fine save databas try login password put work think decrypt work call password put login interfac use system.security.cryptograph system.io class file login file result got noth keep press login button still show anyth sinc password encrypt decrypt password login code,0.36666666666666664,33,.net c# encryption winforms,encrypt / decrypt login usertyp,6,encrypt|crypt|login|username|password|security,0.2364502102136612
never use base documentation. crypto.hashpassword add salt return base-64 encod string detail verifi password need add salt need store hash result db verifyhashedpassword authent later e.g make unit test https://msdn.microsoft.com/en-us/library/system.web.helpers.crypto.verifyhashedpasswordv=vs.111.aspx translat code verifi comment ad quirk see ideal somewhat indic chang error text...you want give user error messag whether username/email password wrong code probabl return differ error email return account want give much info brute-forc attack need put brute-forc check attempt mani time failur block ip address x amount time etc someon said...when come security...until expert...it best pre-exist code/framework mitig risk,2017-08-16 21:17:19.78 UTC,125,45723140,write asp.net program need store user password databas password mismatch compar password databas user input password even user password correct password hash password verif,0.248,31,asp.net-mvc authentication c# cryptography passwords,salt compar password asp.net mvc,9,authentication|crypt|password|salt|hash|encode|username|attack|security,0.23637215793132782
depend wether certif privat key protect password accecss certif store window prompt enter choos certif cryptograph devic etoken smartcard automat prompt enter password password devic certif case think care easili access local store without password window pass-protect app,2009-07-31 12:23:06.313 UTC,103,1212251,"c# form run client machin gather user x509certif store present user pick one want pass cert webservic work.thi work great!problem user never prompt x509certif password? find method check password x509certif store thought use x509certif constructor need path password see method file path name x509certif grab store?i secur grab certif store ask user password? grab store thank help,stev",0.2524271844660194,26,c# x509certificate2,prompt user password grab x509certif x509store,6,certificate|password|security|private key|protect|crypt,0.23584569990634918
definit cannot pass md5 hash base password creat new defeat point hash pass plain text password contain password,2015-06-18 15:31:45.18 UTC,79,30919733,replac ldap activ directori - ad difficulti authent ldap password pass md5 hash ad found anyth tri sasl digest-md5 bind possibl password pass plaintext format.i know possibl keep pass password md5 hash format done? code c# doubt line 5 possibl pass string securestr md5 hash,0.34177215189873417,27,active-directory authentication c# md5 sasl,password format plaintext md5 hash pass use authent method sasl digest-md5,6,authentication|md5|password|hash|ldap|security,0.235664963722229
instal run time app think name credist client os 64 bit version instal x86 x64 version,2017-01-27 15:29:24.83 UTC,47,41897483,ask enter usernam &amp password implement print task ask input databas password code load crystal report note login sql server authent window authent,0.14893617021276595,7,c# crystal-reports sql,crystal report ask password c,4,password|username|login|authentication,0.23438425362110138
applic set store user state credenti store set user profil correspond scope set defin consid set part applic model model mvvm.build model start applic use applic set save applic shutdown store password clear text encrypt decrypt password simpli receiv usernam password user credenti correct gener guid save db user add guid cooki everi request search guid valu db author user guid exist cooki local storag 2 thing jump,2013-11-04 14:53:27.15 UTC,113,19770374,creat mvvm applic basic system allow user regist login add data databas multipl user want system abl maintain user credentials/st login applic open far abl find good tutori onlin advis anyon know know realli appreci help thank,0.12389380530973451,14,c# mvvm state-saving,save user state mvvm applic,8,login|credential|password|encrypt|crypt|username|cookie|authorise,0.2341916412115097
,2018-09-07 09:40:44.917 UTC,30,52219757,end goal unprotect sheet xls xlsx document default password sheet use npoi.dll possibl decrypt isheet use npoi.poifs.crypt,0.2,6,apache-poi c# encryption excel npoi,read xls xlsx protect sheet use npoi c,4,encrypt|crypt|protect|password,0.23406696319580078
connect server need imperson login use usernam password follow stack overflow help bit write code imperson .net? shorten version good luck,2013-12-11 19:13:29.39 UTC,72,20527964,check illustr pleas http://www.fa6er.com/image1.png put usernam password desktop applic need access file share directori server within local network ip? line applic make connect server -but- stop show debug error messag regard invalid usernam password addit inform usernam password,0.16666666666666666,12,c#,put usernam & password remot machin need allow file access desktop applic,4,username|password|validate|login,0.2332463264465332
chang integr secur fals fail.m doc fals user id password specifi connect true current window account credenti use authent recogn valu true fals yes sspi strongli recommend equival true make integr secur = fals good integr secur = fals user id password specifi connect integr secur = true current window account credenti use authent hope help need password chang fals integr secur trusted_connectionwhen fals user id password specifi connect true current window account credenti use authentication.if user id password specifi integr secur true user id password ignor integr secur use,2013-07-05 16:41:28.107 UTC,130,17493478,creat login sql server 2008 username= smart_provid password = password ad follow connect string project reason anoth even chang password incorrect one program still work fetch data database? wrong please? thank,0.24615384615384617,32,c# connection-string sql sql-server-2008,sql server 2008 connect string,8,login|username|password|integrity|security|credential|authentication|trust,0.2328394055366516
iis inde buggi announc utf-8 support accept utf-8 encod usernam interestingli seem problem utf-8 password one need legaci ansi encod usernam think make ansi encod usernam better chang usernam cannot chang usernam anoth ftp client abl workaround iis bug exampl winscp .net assembl automat fallback ansi encod credenti authent utf-8 encod fail work default legaci ansi encod must local machin server windows-1252 case exampl log author winscp,2017-06-22 04:31:38.107 UTC,98,44690180,result 530 log follow error stack credenti work ftp server access via window explor ie idea pleas,0.1836734693877551,18,.net c# ftp ftpwebrequest passwords,iis ftp umlaut char user password - cannot connect,6,password|credential|encode|username|authentication|authorise,0.2324441820383072
store encrypt valu config file decrypt use specif algorithm applic detail encrypt try trick encrypt section config file done web applic,2015-05-05 12:38:54.943 UTC,75,30053199,question c# applic made releas .ex window connect ms sql databas within insid releas folder application.exe.config data problem insid connect string connect ms sql server ip profilenam password normal uncript word possibl bind exe.conf crypt datas? solv secur problem,0.12,9,c# exe release sql windows,secur gap exe exe.config visual studio sql connectionopen password profil,4,security|password|crypt|encrypt,0.23218737542629242
,2017-07-29 05:09:32.23 UTC,97,45385518,access deni user @ localhost use password rolemanag mvc get error isinrol use mysql ef6 error log [mysqlexcept 0x80004005 access deni user @ localhost use password no] mysql.data.mysqlclient.mysqlstream.readpacket +309 mysql.data.mysqlclient.authentication.mysqlauthenticationplugin.readpacket +39 [mysqlexcept 0x80004005 authent host user use method mysql_native_password fail messag access deni user @ localhost use password no] mysql.data.mysqlclient.authentication.mysqlauthenticationplugin authenticationfailedexcept ex +179 mysql.data.mysqlclient.authentication.mysqlauthenticationplugin.readpacket +64 mysql.data.mysqlclient.authentication.mysqlauthenticationplugin.authent boolean reset +381 mysql.data.mysqlclient.nativedriver.authenticatestr authmethod boolean reset +71 mysql.data.mysqlclient.nativedriver.open +831 mysql.data.mysqlclient.driver.open +22 mysql.data.mysqlclient.driver.createmysqlconnectionstringbuild set +239 mysql.data.mysqlclient.mysqlpool.createnewpooledconnect +11 mysql.data.mysqlclient.mysqlpool.getpooledconnect +288 mysql.data.mysqlclient.mysqlpool.trytogetdriv +93 mysql.data.mysqlclient.mysqlpool.getconnect +65 mysql.data.mysqlclient.mysqlconnection.open +641 mysql.web.security.mysqlroleprovider.getrolesforuserstr usernam +63 system.web.security.roleprincipal.isinrolestr role +199 asp._page_views_shared__menu_cshtml.execut c:\code\studio-ni\studio-ni\views\shared_menu.cshtml:23,0.1958762886597938,19,c# model-view-controller mysql,access deni user mvc mysql,4,password|authentication|security|username,0.232136532664299
sharpssh dead project sftp librari maintain see sftp librari .net first argument class call cannot pass url pass host name i.e sharpssh sftp/ssh librari ftp realli need connect ftp cannot sharpssh iis inde support sftp support ftp ftp = ftp tls/ssl see iis sftp nativ support windows? ftps/ftp .net framework,2017-02-18 11:14:37.75 UTC,92,42314411,tri connect sftp server use sharpssh get except - tamir.sharpssh.jsch.jschexcept system.net.sockets.socketexcept request name valid data request type found code look write server address wrong format? reason? dns issu resolv,0.20652173913043478,19,c# ftp iis sftp sharpssh,sharpssh request name valid data request type found,5,sftp|ssh|validate|tls|ssl,0.23185132443904877
,2019-01-20 21:29:45.263 UTC,67,54281168,first post new program thank advanc help feedback build app connect ms access databas creat user password directli databas howev add place user creat usernam password log credenti rubular express enter uppercas lowercas number make secur prevent sql inject proceed constantli get follow error $except syntax error insert statement system.data.oledb.oledbexcept code follow thank advanc paul eam,0.1044776119402985,7,c# sql sql-injection syntax-error,c# error {syntax error insert statement.} system.data.oledb.oledbexcept,6,sql-injection|password|username|credential|security|sql injection,0.23061145842075348
encrypt valu column use key shown link encrypt decrypt sql server,2018-09-25 10:14:48.95 UTC,72,52495725,creat applic .net core 2.1 along sql server 2016 store secur data sql server secret key alreadi hash string use hash function recent heard securestr found use question accept secret key string convert securestr use follow extens method store securestr sql server use entiti framework code first approach that? extens method convert string securestr,0.1527777777777778,11,c# sql sql-server,store securestr sql server,4,security|hash|encrypt|crypt,0.2305855005979538
tldr asp.net membership control manag password add javascript function valid data password sensit data hacker alway try steal programm found way prevent http://www.codinghorror.com/blog/2007/09/rainbow-hash-cracking.html http://www.securityfocus.com/blogs/262 read two major point 1 - store actual password user enter store hash hash cryptograph function turn input string differ output one-way transform algorithm take hash turn back input input alway produc output articl describ clever method hacker try find origin input way prevent hacker clever thing md5 hash mechan 2 - cryptographi secur complic often better someon els code asp.net come variou membership control password manag hash stuff learn http://msdn.microsoft.com/en-us/library/ms178329v=vs.100.aspx basic .net build login/forgot password/chang password/cr user page need worri hash rainbow tabl anyth microsoft wrote code regard question client-siz valid need javascript call javascript function user click submit ad button need creat function function renam long chang valu well function help,2013-01-07 15:19:36.443 UTC,206,14198735,use microsoft visual studio 2010 basic 3 textbox 3 tier program textbox current password new password confirm password know valid valid 1 user enter current password press button submit 2 user choic whether want enter new password enter new password password 6 charactercannot special charact enter new password confirm password field need enter compar new password press button submit,0.22815533980582525,47,asp.net c#,valid current password new password confirm new password,13,validate|password|scripting|hack|steal|hash|crack|security|crypt|md5|login|forge|rainbow table,0.22973306477069855
well make program encrypt code exampel chang kra/ someon mention reall safe depend suggest store password hash rather encrypt hash one encrypt revers written password storag right written piec code hash string use sha512 code vb.net pretti simpl move c# code avail calcul sha512 hash string file hash password compar hash store file two match provid password hash origin j steen mention comment made clear salt hash ad predefin string password prior hash make harder anyon brute forc plain text exampl password know amaz password add string store applic begin hash valu want check user suppli password login salt ever password suppli hope explain feel first link help understand feel free let know :d sure simpli write password sha1 - better - sha2-encrypt file compar everytim thank j steen metioning! strongli encourag - secur,2013-04-16 07:29:04.233 UTC,165,16031175,think make littl modif login form instead put pasword code variabl encrypt store text file everi time want login compar password text file,0.22424242424242424,37,.net c#,basic password encrypt store password file,8,password|encrypt|login|safe|hash|availability|salt|security,0.22956633567810059
per msdn provid credenti connect string work access afraid cannot open connect password-protect spreadsheet unless alreadi manual open spreadsheet excel describ error excel odbc provid behavior ident jet 4.0 ole db provid option remov password spreadsheet reli secur mechan restrict permiss folder file resid control access,2011-07-29 08:57:47.877 UTC,74,6870838,"use connect string access excel2007,2010 file work fine try data protect list.i know protect password.so access protect list",0.14864864864864866,11,c# excel oledb,data password protect excel file use oledb,4,password|protect|credential|security,0.22927069664001465
must store password app put config file encrypt appropri section use protect configur fact better password servic run right credenti one use sampl credenti current network user,2014-09-03 09:24:17.887 UTC,79,25640719,tri write app schedul autodownload one page sharepoint server everi hour xml file everyth work far except store password need connect sharepoint plaintext app sampl code make harder read password someon got executab file server disassembl e.g reflector? found store password winform application? realli figur app,0.13924050632911392,11,c# security,c# store password applic,5,security|password|encrypt|protect|credential,0.22924979031085968
dont start password model default account modifi fit actual need? unus password requir need byte[]? otherwis convert actual need to. model view wrote work class properti call properti properti try use instead properti viewmodel need web mvc cannot text input control store - hash encrypt best approach! - first come string password never enter user byte arrray convert one hash mvc model binder built capabl convert input byte array even though write custom model binder see want plain string much easier type even though sql type varbinari want user enter represent model properti string server side code hash password convert string password suffici secur password storag strongli recommend take look https://www.asp.net/ident option upgrad password requri,2016-12-06 10:04:19.427 UTC,158,40992602,whenev tri insert record give error messag password field valu somepassword valid password model view check control invalid error messag come ? tri password field still success password column datatyp varbinari sql server help appreci,0.12658227848101267,20,asp.net-core asp.net-core-mvc asp.net-mvc c#,work password field mvc,5,password|validate|hash|encrypt|security,0.2290267050266266
,2015-11-06 12:44:01.377 UTC,69,33567081,class ask user make choic user prompt select connectionstr want manag give right format give connect string choos connect string want [0] 0data source=.\sqlexpress;integr security=sspi;attachdbfilename=|datadirectory|aspnetdb.mdf;us instance=tru [1] 1valid connect string [2] 2data source=111.111.1.1;initi catalog=test;us id=user;password=password;multipleactiveresultsets=tru [?] help default 0 see number connectionstr text want tri achiev [0] data source=.\sqlexpress;integr security=sspi;attachdbfilename=|datadirectory|aspnetdb.mdf;us instance=tru etc etc result need choic user result want achieve? code,0.11594202898550725,8,c# powershell pscmdlet pshost,pshost promptforchoic format choicedescript,5,scripting|integrity|security|validate|password,0.2288973033428192
first form load alreadi instanti connect string immedi open second user click button login instanti connect string open make oper redund connect state databas alreadi open tri open button click make oper imposs cannot process simpl code login form kept code realli simpl salt want secur wherev possibl databas connect moment randomli creat connect variou method ontop connect field pretti confus concaten sql parameteris queri password never store plaintext abl queri password directli simpl method secur password hash password random salt store salt along hash databas realli need singl row return enough scenario recommend read articl salt password hash - right codeproject,2015-04-09 18:48:21.907 UTC,146,29546570,tri creat login form problem databas creat window form consist user name password login button think statement error use visual studio profesion 2013 updat 4 sql server 2014 enterpris editon code follow one help,0.15753424657534246,23,c# sql sql-server-2014 visual-studio,except system.invalidoperationexcept tri valid login inform,7,validate|login|user name|password|salt|security|hash,0.22839394211769104
1st- check connect string correct make specif dont dot try ip address server namedont forget includ \sqlexpress need u use window authenticationwithout user id password need add connect string integr security=sspi 2nd- firewal firewal block remot connect 3rd- check hardwar ping server make sure client see server integr secur = true connect string provid sql server login databas user sql server user altern specif sql server login databas user app grant least-privaledg permiss sql server specifi connect string user=myuser;password=mypassword remov integr secur = true portion altogeth,2014-01-02 08:25:37.953 UTC,144,20878973,made win form app sql server express visual studio 2010.when deploy app right click solut explor select properti publish follow procedur instal system error occur error cannot open databas [dbname] login request user [username] failed. googl much think connectionstr connectionstr altern,0.125,18,c# sql-server winforms,deploy win app sql server express databas got error cannot open databas login fail,8,login|username|forge|authentication|password|integrity|security|firewall,0.22804293036460876
fact connect use integr secur mean local user account window authent sql server instanc host local machin evid data sourc refer local machin setup sql server instanc accommod window authent check configur allow mix mode authent i.e either window authent username/password authentication. found statement effect previou one thank @wolfish link,2014-08-11 11:00:30.19 UTC,104,25241682,hi problem find correct connect statement web-servic sql-server databas tri retriev data databas check user login detail databas creat sql-server 2008 path c:\btcfs_database\db_btdc_data.mdf log file c:\btcfs_database\db_btdc_log.ldf password databas code follow suggest wrong?should add databas visual studio specif way?or creat databas wrong way? thank advanc,0.11538461538461539,12,c# sql-server visual-studio-2012 web-services,sql connect string web servic c,7,login|password|integrity|security|user account|authentication|username,0.22786232829093933
,2016-11-04 11:10:11.663 UTC,59,40421170,want run exampl project contoso univers vs 2015 commun sql express 2016 databas login fail user.i connect vs server explor copi connect string appsettings.json msuch success connect string defaultconnect data source=machinename\sqlexpress;initi catalog=contosouniversity1;integr security=tru error messag cannot open databas contosouniversity1 request login login fail login fail user usernam hm,0.11864406779661017,7,asp.net-core-mvc c# entity-framework-core sql-server,entiti framework core connect error sql express,4,login|integrity|security|username,0.22756025195121765
must store.open access store see http://msdn.microsoft.com/en-us/library/system.security.cryptography.x509certificates.x509store.aspx,2008-09-19 15:53:41.583 UTC,28,103177,enumer field certif help store specif tri enumer field person certif issu log user,0.32142857142857145,9,c# certificate cryptography security,enumer certif field c,3,certificate|crypt|security,0.22623859345912933
case better write store procedur take usernam &amp password return primari key valid els -1 call sp code return valu greater 0 primari key pass id next form depend technolog pass queri string recommend though post form field session variabl etc lot scope improv design though better follow basic thing second tabl column store primari key id first tabl foreign key referenc primari key first tabl technic foreign key best approach anoth suggest store password hash instead direct text hash salt lot safer well id log pass form second form properti,2019-03-24 00:54:25.397 UTC,165,55319790,tabl consist id usernam password.i current wpf form ask user usernam password exist tabl person log log lead anoth tabl form add data question pk login inform use add tabl next form? edit second tabl alreadi column dedic pk usernam password tableedit2 tabl store login inform follow want abl retriev id login though two textbook eg type tom type abc abl id 2,0.12121212121212122,20,c# foreign-keys primary-key sql-server wpf,get primari key usernam password entri,8,username|password|login|validate|signing|hash|salt|safe,0.22620037198066711
hash password client bad idea make better send password plain text? mitm attack get hash password - get need login system yes transmit origin password transmit hash effect becom password store plain text hash password databas anyway salt? ident framework salt store field hash - append one anoth run 10 time string 10 differ result result alreadi includ salt try run client get differ string everi time abl compar hash/salt alreadi store db pass salt somehow server abl hash salt make overli complex prone done incorrectli try invent secur system pass username/password plain-text encrypt connect let framework hashing/persist,2017-03-28 04:56:47.18 UTC,175,43060896,mvc websit use asp.net ident 2.0 authentication.i develop rest api db android mobil app.i want ident 2.0 hash password authent rest api plain password must sent android app.android app must hash password ident 2.0 user manag compar password sent android app password present aspnetus table.problem find implement guidelin implement passwordhash ident 2.0 java/android c# code ident 2.0 passwordhash https://raw.githubusercontent.com/aspnet/identity/5480aa182bad3fb3b729a0169d0462873331e306/src/microsoft.aspnetcore.identity/passwordhasher.c pleas help stuck sinc last two day,0.24,42,android asp.net-identity-2 asp.net-mvc c# rest,asp.net ident 2.0 rest api android,10,authentication|hash|password|mitm|attack|login|salt|security|username|encrypt,0.22610048949718475
,2013-07-18 09:30:05.853 UTC,85,17719629,applic display password protect pdf use itextsharp pdfcopy.setencryptiontru secretinfo secretinfo 0 user save pdf save copi pdf password protect great problem prompt password display pdf browser good think mayb possibl suppli password use javascript display browser bad practic see choic good javascript mayb someon help me? hey anoth idea best approach problem pleas tell! need happen display pdf browser without prompt password need save copi password protect edit print copi even view unless user suppli password,0.18823529411764706,16,asp.net c# itextsharp javascript pdf-generation,javascript automat suppli password,4,scripting|password|protect|encrypt,0.225572407245636
valu datat see import security/design problem two method import - alway close databa connect connect pool full connect default 100 connect connect oper paramet inject user insert useran got classic exampl sql inject user code execut login/password input enter someth updat signup password= hack .just sql paramet instead anoth issu need data tabl check user exists:just code add 2 paramet sqlcommand request safe.aft execut executescalar got number password occurr,2020-04-25 10:41:24,127,61424410,c# form applic form1 serv two object one sign signin signup data includ usernam id number password save databa uniqu usernam allow i.e usernam alreadi cannot signin requir usernam password sign display id number correspond uniqu usernam textbox form2 problem current code,0.2125984251968504,27,c# authentication logging,c# login form - retriev databa valu correspond usernam form 2 sign form1,10,authentication|login|username|signing|password|security|inject|sql injection|hack|safe,0.22502723336219788
nonsens password privat key repres two differ authent method cannot convert one either authent password authent privat key privat key typic store file,2016-06-01 07:59:41.777 UTC,44,37562763,password usernam string initi need convert tri cast work thank advanc help,0.3181818181818182,14,c# private-key sftp ssh,convert password string renci.sshnet.privatekeyfil c,6,sftp|ssh|password|username|private key|authentication,0.22495371103286743
need third parti librari built-in support ssh sftp .net note ssh sftp two differ protocol say receiv data ssh via sftp sound weird unless plan tunnel sftp traffic ssh unusu one option winscp use retriev file sftp nativ window command line app .net wrapper allow autom .net http://winscp.net/eng/docs/librari openssh offer trigger process receiv file monitor local file system openssh store upload receiv file poll file sftp @user469104 suggest differ sftp server support trigger though know free server support ntb implement ssh/sftp protocol immens task,2014-11-11 18:02:54.01 UTC,149,26871406,need receiv pars data sent ssh via sftp .net 4.5 applic sftp server run cygwin openssh window 2008 server know .net class receiv pars data sent via ftp know possibl sftp receiv data necessari possibl decrypt data? unfortun requir receiv data ssh via sftp request receiv data via ftp ftp option,0.18791946308724833,28,.net c# sftp ssh tcplistener,.net tcplisten class receiv data sent via ssh sftp,5,sftp|ssh|openssh|crypt|tunnelling,0.2249477207660675
expand zaph comment hash run user password good hash function sha2 store hash enter password want check run input hash function see hash secur sinc store someth convert back password stolen other said depend threat model local store password use valid anyth need encrypt store encrypt database/fil store password local order save user password remot login? store password actual valid user login data? gener want other state trust file user side best solut remot server store password valid login data howev one size fit secur model depend need user need type servic provid accordingli level secur applic need msn chat account need secur bank login origin question prevent user edit local password file need encrypt file save hash store password sha256 use salt applic decrypt password-filein memori read password hash applic addit store decrypt key/salt file/password remot app need internet access fetch key/salt decrypt local file/password read &amp code refer encrypt file c-sharp sha256 hash salt c-sharp use remot sql databas c-sharp,2016-02-29 18:46:37.207 UTC,222,35707174,anyon know secur store password text file local applic c# vs login window need store user password know hash encrypt problem anyon delet password file chang data solv problem? attack model user administr right thank everyone! solv problem run servic keep file open cannot edit delet unless shutdown servic best solut think work,0.26576576576576577,59,c# password-protection security visual-studio,integr applic password,13,password|protect|security|integrity|login|hash|encrypt|crypt|attack|threat|validate|trust|salt,0.2246764898300171
,2016-11-14 10:31:14.997 UTC,73,40586613,code run fine dev region give follow error code run iis purpos code call share-point user-profil servic pleas help fix issu message:th remot name resolv login.microsoftonline.com stacktrac system.net.httpwebrequest.getrequeststreamtransportcontext&amp context system.net.httpwebrequest.getrequeststream microsoft.sharepoint.client.idcrl.idcrlauth.dopoststr url string contenttyp string bodi func`2 webexceptionhandl microsoft.sharepoint.client.idcrl.idcrlauth.getuserrealmstr login microsoft.sharepoint.client.idcrl.idcrlauth.getservicetokenstr usernam string password string servicetarget string servicepolici microsoft.sharepoint.client.idcrl.sharepointonlineauthenticationprovider.getauthenticationcookieuri url string usernam securestr password boolean alwaysthrowonfailur microsoft.sharepoint.client.sharepointonlinecredentials.getauthenticationcookieuri url boolean refresh boolean alwaysthrowonfailur,0.1917808219178082,14,asp.net c# iis-7.5 office365-restapi sharepoint,issu call sharepoint servic use c,8,login|transport|username|password|authentication|cookie|security|credential,0.22416260838508606
project exist configur file call app.config add file code,2019-11-19 21:59:38,92,58943463,"tri connect use string connect error abl conect that,work problem dont wann put password code,somebodi know solut problem? innerexcept {teradata.net.security.tdgssexcept tdgssauthenticationtokenexchang deleg threw except see inner except detail errorcod -2146233088 sever warn facil loadtdgss ---> teradata.client.provider.tdexcept [teradata database] [8017] userid password account invalid teradata.client.provider.wpmessagemanager.checkforerrorrequest request teradata.client.provider.wpsecuritymanager.getssoresponsetoken teradata.net.security.mechanisms.ldapsession.authenticateasclientimplementationtdgssauthenticationtokenexchang tokenauthenticationexchang string credenti string targetnam --- end inner except stack trace --- teradata.net.security.mechanisms.ldapsession.authenticateasclientimplementationtdgssauthenticationtokenexchang tokenauthenticationexchang string credenti string targetnam teradata.net.security.mechanisms.session.authenticateasclienttdgssauthenticationtokenexchang tokenauthenticationexchang string credenti string targetnam teradata.client.provider.wpsecuritymanager.action} system.except {teradata.net.security.tdgssexcept",0.2826086956521739,26,.net .net-core c# odbc teradata,teradata c# connect tdwallet,7,password|security|authentication|delegation|validate|ldap|credential,0.22408759593963623
usual/best practic one-way encrypt password storag want use symmetr encrypt overrid built-in password storag method better solut email temporari password user chang next login insecur extens display password screen good luck show password asp.net mvc use one encrypt yes possibl need custom membership provid properti turn requir set sure whether provid exist write one,2012-10-10 11:54:55.577 UTC,92,12818705,.net membership store password encod requir custom user profil system need show current user password somehow possibl need still password encod databas secriti reasons? exampl,0.17391304347826086,16,asp.net-membership asp.net-mvc c#,.net mvc membership - show current user password web page,5,password|encode|encrypt|login|insecure,0.2225160449743271
look simpl solut save user name password user set work howev approach secur user suffici privileg machin simpli read save set steal login detail class download possibl use window credenti api provid dialog much credenti dialog window allow save credenti proof concept never need product applic risk persist user credenti easili secur write applic configur file use configurationmanag class secur password use securestr class encrypt use tool cryptographi namespac edit help encrypt password .net app.config file,2010-04-21 09:13:44.54 UTC,125,2681580,team work project involv window applic c# applic option save usernam password client machin current log user user start applic without enter usernam password pleas check snapshot requir pleas suggest good exampl refer alt text http://www.freeimagehosting.net/uploads/0ff58473e0.jpg,0.192,24,.net c# winforms,store user set usernam password window applic current log user,10,username|password|user name|security|privilege|steal|login|credential|encrypt|crypt,0.2225075364112854
railscast exactli subject http://railscasts.com/episodes/274-remember-me-reset-password?view=asciicast number way go major concern secur one send link contain guid paramet creat store end db tabl file whatev suit togeth user id associ request password reset come check guid look one match valu db/file/whatev proceed password reset forget delet guid storag prevent multipl link usual creat new tabl databas passwordresetrequest follow field id guid - id password reset request accountid string - usernam user creat datatim - timestamp password reset creat flow follow user request password reset web site new record creat passwordresetrequest tabl email link password reset page password request id request paramet sent user user click link email send password reset page password request fetch databas request paramet request found request older e.g 12 hour form present user enter new password pretti simpl implement secur enough site,2010-09-24 07:20:35.617 UTC,191,3784958,flow user enter email address submit email sent user email includ link take user reset password page fetch user id base email address encrypt it? link be? want fetch user id encrypt somehow link contain actual id link take user page textbox reset password confus go secur way? reset password,0.1256544502617801,24,asp.net c#,send email user password reset,5,password|encrypt|security|forge|username,0.22216612100601196
singl sign note client password prompt addit could/should prompt password lotu notes-bas program document lotu note open background work lotus® notes-bas program lotu note rememb password enter password multipl time click file > secur > user secur macintosh os x user lotu note > secur > user secur click secur basic select prompt password lotu notes-bas program reduc secur login password set,2012-03-21 10:24:10.14 UTC,146,9802620,tri connect nsf mail databas read mail mime format done period unattend via com interop notessession.initi method provid password databas need mime convers routin expos via com check c api seem pass password anywher result confront note login dialog connect databas via nsfdbopen nsfdbopenextend prefer mix com c api call uncontrol problem air seen extpwd exampl document chang note instal via extens manag addin realli option either easier com c api hope,0.1232876712328767,18,c# lotus-notes,connect lotu note databas without password dialog via c api,4,password|login|signing|security,0.22189223766326904
post put file send data server-sid script complet url? domain name prepend http:// make valid uri must includ path name resourc sftp url suggest ssh file transfer protocol sftp must use ftp http said upload ftp resourc work way? eugen said #3 say sftp mean ftp ssl ssh file transfer protocol requir differ approach inde use sftp ssh file transfer think better use third parti librari sharpssh.http://sshnet.codeplex.com/ wiki sftp - http://en.wikipedia.org/wiki/ssh_file_transfer_protocol ftpwebrequest instead,2012-05-16 17:49:51.84 UTC,97,10623919,tri transfer excel file sftp site code execut properli see file site wrong code,0.16494845360824742,16,.net c# ftp sftp visual-studio,transfer ftp site use httpwebrequest,5,sftp|scripting|validate|ssh|ssl,0.2215188443660736
better secur option run process login password securestr class encrypt password sampl code must allow unsaf code project properti hope help try work fine run program administr schedul task run take runa consider think found need schedul task run applic highest privileg gener set use schedul task user password task run administr credenti task fine need suppli awar store password clear text program never secur long someon perus applic see use securestr convert store password securestr password make secur clear text password still present best securestr pass singl charact convers time someway requir complet unencrypt password anywher memori hard drive charact convert program forget go next done think pass charact translat type consol user,2010-11-05 14:09:56.41 UTC,135,4106628,start command line program system.diagnostics.process.start run administr action run schedul task everi day,0.16296296296296298,22,administrator c# process.start,start process administr right c,8,security|login|password|encrypt|unsafe|privilege|credential|forge,0.22140370309352875
tri secur possibl done.i creat new provid passwordhash chang passwordhash invok seem satisfi condit let know secur risk pleas,2016-06-08 12:37:03.193 UTC,104,37702707,ad ident framework webapi follow step outlin http://bitoftech.net/2015/01/21/asp-net-identity-2-with-asp-net-web-api-2-accounts-management/ work fine.th problem client anoth system api integr collect data login method mind client ask custompasswordhash encrypt decrypt passwords.what abl password hash convert actual password log old system password / account same.i know unothadox choic matter question easi do?i found topic creat custom password hasher none show actual password hash password show compar current realli want crazi password store plain text sure encrypt password decrypt make call,0.27884615384615385,29,asp.net asp.net-identity asp.net-web-api c# encryption,ident framework custom password hasher,7,encrypt|crypt|password|hash|integrity|login|security,0.22123266756534576
exampl got differ requir user input databas requir need user input programmat act upon ef model class captur user input transform map valu user know databas need transform user origin enter password,2015-04-10 16:32:48.26 UTC,138,29566422,problem pre-defin constraint code-first model requir 8-16 charact constraint password differ format encrypt password password encrypt shove databas encrypt password 70 charact length higher 8-16 charact limit defin model requir mean cannot default asp.net hash algorithm search high low yet find correct answer code function allow user regist account look file follow constraint hash password complet differ format therefor cannot updat throw format user password need abl bypass suspend password regex constraint done remedi remov requir up 70 length password hash howev want allow user input 70 charact text seem cheap hack feel better idea,0.13768115942028986,19,asp.net-mvc-5 c# entity-framework-6,updat password differ format defin model? get dbentityvalidationexcept,6,password|validate|encrypt|hash|bypass|hack,0.21976029872894287
